y,square_meters,condominium_fees,is_available,energy_efficiency_class_encoded,conditions_encoded,floor_num,elevator_sign,floor_effect,num_bedrooms,num_other_rooms,num_bathrooms,kitchen_open,kitchen_diner,kitchen_nook,kitchen_semi,kitchenette,kitchen_none,suitable_disabled,furnished,security door,centralized tv system,optic fiber,window_double_glass,balcony,full day concierge,video entryphone,window_pvc,closet,electric gate,shared garden,window_wood,window_metal,half-day concierge,cellar,terrace,partially furnished,alarm system,kitchen,only kitchen furnished,single tv system,window_triple_glass,exposure_south,exposure_east,private garden,exposure_west,reception,exposure_north,attic,fireplace,tv system with satellite dish,hydromassage,pool,tavern,private and shared garden,tennis court,zone_encoded,zone_rent_per_sqm,contract_rent,contract_rent | 3+2,contract_rent | 4+4,contract_rent | 6+6,contract_rent | open,contract_rent | students (6 - 36 months),contract_rent | transitory,distance_to_duomo_km,bathrooms_x_bedrooms,zone_x_sqm
1100,80,100.0,1,2,1,0.0,1,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1546.6666666666667,23.196916645446056,False,False,False,False,False,False,True,6.351672323999232,2.0,123733.33333333334
1650,35,0.0,1,3,1,3.0,-1,-3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214.5333333333333,28.216772874105132,False,False,False,False,False,False,True,9.8001088606592,1.0,77508.66666666667
900,35,0.0,0,5,1,1.0,-1,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.2941176470588,26.899299631733335,False,False,False,False,False,False,True,4.299701889625046,1.0,42885.294117647056
2400,78,200.0,1,2,0,5.0,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844.2982456140353,35.69317113024806,False,False,True,False,False,False,False,1.498318026914719,1.0,221855.26315789475
1200,50,200.0,1,7,1,0.0,-1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405.357142857143,23.99867997918344,False,False,True,False,False,False,False,2.6716009766655633,1.0,70267.85714285714
3166,100,220.0,1,3,1,5.0,1,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3864.3230769230768,36.22449316362709,False,False,True,False,False,False,False,1.0262337829595616,2.0,386432.3076923077
2550,175,450.0,0,4,2,4.0,1,4.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608.6640625,24.409581328684194,False,False,True,False,False,False,False,3.2459250198720353,6.0,281516.2109375
2250,47,250.0,1,4,1,3.0,1,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871.0625,30.33870126672456,False,False,False,False,False,False,True,3.1296375171132125,1.0,87939.9375
1400,100,220.0,1,3,1,8.0,1,8.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.4444444444443,20.742389014419665,False,False,True,False,False,False,False,7.06386254284132,4.0,144444.44444444444
1200,35,100.0,1,2,1,0.0,-1,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1175.6521739130435,21.18860780880229,True,False,False,False,False,False,False,4.746087957220226,1.0,41147.82608695652
1250,60,250.0,0,1,0,0.5,-1,-0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.97,26.050778123463747,False,False,True,False,False,False,False,2.1009884156312713,1.0,118978.2
1200,50,140.0,1,3,0,1.0,-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308.6486486486488,32.90670228454785,False,False,True,False,False,False,False,1.952599795141137,1.0,115432.43243243244
1600,65,350.0,0,7,1,6.0,1,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1410.774647887324,23.698033001330938,True,False,False,False,False,False,False,2.933086574444849,1.0,91700.35211267606
950,40,300.0,1,3,1,5.0,1,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1365.3846153846155,18.870721643890704,False,False,False,False,True,False,False,6.107163414755999,1.0,54615.38461538462
1800,45,200.0,0,1,1,8.0,1,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214.5333333333333,28.216772874105132,False,False,False,False,True,False,False,9.8001088606592,1.0,99654.0
1100,35,0.0,0,5,1,5.0,-1,-5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.4444444444443,21.81603924239641,False,False,False,False,False,False,True,3.721750550905226,1.0,41560.555555555555
2416,95,167.0,0,2,1,3.0,1,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.7674418604652,27.008401154101623,False,False,True,False,False,False,False,2.3321170644127216,4.0,191877.90697674418
1980,106,155.0,1,7,1,5.0,1,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523.7037037037037,20.301149596980732,False,False,True,False,False,False,False,3.4468031858657437,2.0,161512.59259259258
3166,105,216.0,0,4,1,5.0,1,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3864.3230769230768,36.22449316362709,True,False,False,False,False,False,False,1.0262337829595616,4.0,405753.92307692306
1800,95,0.0,1,1,1,0.0,1,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1821.967741935484,28.982881770541894,True,False,False,False,False,False,False,1.6298210515797342,2.0,173086.93548387097
2500,80,0.0,0,5,1,1.0,-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.2906976744184,36.959755336005216,False,False,False,False,False,False,True,0.8147745687631124,1.0,270023.25581395347
1500,45,250.0,1,7,1,3.0,1,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.97,26.050778123463747,False,False,True,False,False,False,False,2.1009884156312713,1.0,89233.65
1630,50,170.0,0,1,0,5.0,1,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4171.935483870968,36.9821187127844,False,False,True,False,False,False,False,1.2159128438818747,1.0,208596.7741935484
1500,45,0.0,1,3,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1728.4,23.911181151493846,True,False,False,False,False,False,False,4.064521378839285,1.0,77778.0
1450,80,350.0,1,3,0,8.0,1,8.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.25,24.532222588915843,True,False,False,False,False,False,False,3.675439857061536,2.0,115060.0
2200,50,0.0,0,5,1,1.0,-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137.5301204819275,30.191447011261396,False,False,False,False,False,False,True,2.511646464526937,1.0,106876.50602409638
2000,35,0.0,0,5,1,2.0,-1,-2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680.7692307692307,28.37583383600545,False,False,False,False,False,False,True,3.6296300337144287,1.0,58826.92307692308
1100,54,100.0,1,3,1,2.0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1201.904761904762,22.02752424076011,True,False,False,False,False,False,False,4.381674080714689,1.0,64902.857142857145
3750,120,825.0,1,7,1,6.0,1,6.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3218.9473684210525,30.37930547372031,False,False,True,False,False,False,False,2.5243564676168577,4.0,386273.6842105263
950,40,50.0,0,4,1,3.0,1,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.3235294117646,24.81155109962345,False,False,False,False,True,False,False,5.598216234828932,1.0,54132.94117647059
7000,200,200.0,1,3,1,2.0,1,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2715.568181818182,32.15979179783613,False,False,False,False,True,False,False,1.5187294860380303,6.0,543113.6363636364
1600,65,150.0,0,7,2,3.0,1,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648.0,24.61459240468551,False,False,True,False,False,False,False,1.3589478338613497,1.0,107120.0
1100,60,200.0,1,2,1,0.5,1,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201.904761904762,22.02752424076011,False,False,False,False,False,False,True,4.381674080714689,1.0,72114.28571428571
3700,120,500.0,1,3,1,5.0,1,5.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937.6363636363635,32.66674599500406,False,False,True,False,False,False,False,0.4743299375117776,6.0,352516.36363636365
1450,68,220.0,1,5,1,5.0,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1400.969696969697,23.14917083706016,True,False,False,False,False,False,False,3.306440905886116,1.0,95265.93939393939
1800,65,100.0,1,7,1,0.0,1,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482.391304347826,25.72043125399107,False,False,True,False,False,False,False,3.393469104797584,2.0,96355.43478260869
1950,35,0.0,0,5,1,3.0,-1,-3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844.2982456140353,35.69317113024806,False,False,False,False,False,False,True,1.498318026914719,1.0,99550.43859649124
1490,71,180.0,1,2,1,4.0,1,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1410.774647887324,23.698033001330938,False,False,True,False,False,False,False,2.933086574444849,2.0,100165.0
917,60,158.0,0,2,1,2.0,1,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.3235294117646,24.81155109962345,False,False,True,False,False,False,False,5.598216234828932,1.0,81199.41176470587
2500,100,460.0,0,1,1,7.0,1,7.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.7674418604652,27.008401154101623,False,False,True,False,False,False,False,2.3321170644127216,4.0,201976.7441860465
900,25,35.0,0,1,0,1.0,-1,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608.6640625,24.409581328684194,False,False,True,False,False,False,False,3.2459250198720353,1.0,40216.6015625
1800,81,250.0,0,1,0,3.0,1,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449.36,28.77847222401934,False,False,True,False,False,False,False,2.5480162750369018,4.0,198398.16
1950,70,300.0,0,5,1,5.0,1,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.7674418604652,27.008401154101623,False,False,True,False,False,False,False,2.3321170644127216,2.0,141383.72093023255
850,28,150.0,1,2,1,0.0,-1,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.2941176470588,26.899299631733335,True,False,False,False,False,False,False,4.299701889625046,1.0,34308.23529411764
1150,67,200.0,1,2,1,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.774647887324,23.698033001330938,False,False,True,False,False,False,False,2.933086574444849,1.0,94521.9014084507
780,35,40.0,1,2,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1141.3333333333333,24.362488007860513,True,False,False,False,False,False,False,5.712027752538011,1.0,39946.666666666664
2083,87,136.0,1,1,1,3.0,-1,-3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019.7674418604652,27.008401154101623,False,False,True,False,False,False,False,2.3321170644127216,2.0,175719.76744186046
1300,81,100.0,1,2,0,2.0,1,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.6666666666665,28.06521134925749,False,False,False,False,False,False,True,1.803738020828646,1.0,194535.0
1300,75,290.0,1,3,1,1.0,-1,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.173076923077,25.500198159028706,False,False,True,False,False,False,False,3.592586207669462,2.0,153837.98076923078
1847,55,98.0,1,7,1,4.0,1,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871.0625,30.33870126672456,True,False,False,False,False,False,False,3.1296375171132125,1.0,102908.4375
900,50,100.0,1,1,1,0.0,-1,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.2857142857143,17.935374149659864,False,False,True,False,False,False,False,2.9773597834825916,1.0,48214.28571428572
1800,50,100.0,0,1,0,4.0,1,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693.909090909091,36.53600288717938,True,False,False,False,False,False,False,1.4150285574884496,1.0,134695.45454545456
2166,61,152.0,0,7,1,3.0,1,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871.0625,30.33870126672456,True,False,False,False,False,False,False,3.1296375171132125,1.0,114134.8125
1800,60,150.0,1,2,1,5.0,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937.6363636363635,32.66674599500406,True,False,False,False,False,False,False,0.4743299375117776,1.0,176258.18181818182
5000,160,200.0,1,3,1,4.0,1,4.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844.2982456140353,35.69317113024806,True,False,False,False,False,False,False,1.498318026914719,6.0,455087.7192982456
1050,50,50.0,0,2,1,2.0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1576.3157894736842,28.714740711644737,True,False,False,False,False,False,False,3.1624549262635413,1.0,78815.78947368421
2000,110,300.0,1,3,1,1.0,1,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449.36,28.77847222401934,False,False,True,False,False,False,False,2.5480162750369018,4.0,269429.60000000003
2850,50,135.0,0,1,1,3.0,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614.6666666666665,44.69743272456833,False,False,True,False,False,False,False,0.8324679253974556,0.0,180733.3333333333
3500,70,0.0,0,5,1,1.0,-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137.5301204819275,30.191447011261396,False,False,False,False,False,False,True,2.511646464526937,1.0,149627.10843373492
1800,90,200.0,1,3,1,5.0,1,5.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842.857142857143,19.942279942279946,False,False,False,False,False,False,True,7.568950574899335,4.0,165857.14285714287
7420,218,582.0,1,3,1,3.0,1,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5367.841269841269,50.585275627057094,False,False,True,False,False,False,False,0.05976413412946345,9.0,1170189.3968253967
850,50,150.0,1,1,1,2.0,-1,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405.357142857143,23.99867997918344,False,False,False,False,False,False,True,2.6716009766655633,1.0,70267.85714285714
1300,60,200.0,1,1,0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.7377049180327,29.144264018880026,False,False,False,False,False,False,True,2.1591575425491287,1.0,97844.26229508196
1000,40,100.0,1,1,0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.7377049180327,29.144264018880026,False,False,False,False,False,False,True,2.1591575425491287,1.0,65229.508196721305
5625,50,0.0,0,5,1,1.0,-1,-1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098.0,29.92702530922463,False,False,False,False,False,False,True,1.6366553210947832,4.0,104900.0
2000,70,50.0,0,3,1,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1871.0625,30.33870126672456,False,False,True,False,False,False,False,3.1296375171132125,1.0,130974.375
1180,45,70.0,1,2,0,5.0,1,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098.0,29.92702530922463,False,False,True,False,False,False,False,1.6366553210947832,1.0,94410.0
2300,70,100.0,1,3,1,1.0,1,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.2894736842106,29.239906384610276,False,False,True,False,False,False,False,2.2859465672882653,4.0,138130.26315789475
1250,50,250.0,1,5,1,0.5,1,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.6666666666665,28.06521134925749,False,False,True,False,False,False,False,1.803738020828646,1.0,120083.33333333333
1300,50,200.0,0,1,1,2.0,1,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.7377049180327,29.144264018880026,False,False,False,False,False,False,True,2.1591575425491287,1.0,81536.88524590163
1500,66,250.0,1,1,1,2.0,1,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.0,23.828044330834626,False,False,True,False,False,False,False,3.1721094199258344,1.0,105798.0
